DRUG_NAME,UNIPROT_ID,exp_inh,label,pred_score,zscore_mean,rank_mean
Deucravacitinib,P21802,92.505,1,0.611,-0.611,208.0
Deucravacitinib,P22455,92.02,1,1.258,-1.258,39.0
Deucravacitinib,P22607,93.29,1,1.302,-1.302,33.0
Deucravacitinib,P22612,0.0,0,0.502,-0.502,239.0
Deucravacitinib,P22694,0.9099999999999966,0,-0.03,0.03,353.0
Deucravacitinib,P23443,1.6500000000000057,0,1.258,-1.258,40.0
Deucravacitinib,P23458,7.959999999999994,0,1.401,-1.401,23.0
Deucravacitinib,P24723,4.849999999999994,0,-0.718,0.718,460.0
Deucravacitinib,P24941,2.1599999999999966,0,0.245,-0.245,295.0
Deucravacitinib,P25098,1.5100000000000051,0,0.757,-0.757,163.0
Deucravacitinib,P27361,7.265000000000001,0,0.802,-0.802,147.0
Deucravacitinib,P27448,0.0,0,0.851,-0.851,136.0
Deucravacitinib,P28482,8.385000000000005,0,0.567,-0.567,218.0
Deucravacitinib,P29317,14.924999999999997,0,0.555,-0.555,224.0
Deucravacitinib,P29320,0.0,0,1.181,-1.181,58.0
Deucravacitinib,P29322,0.0,0,0.283,-0.283,287.0
Deucravacitinib,P29323,0.6149999999999949,0,0.548,-0.548,226.0
Deucravacitinib,P29376,0.0,0,-0.756,0.756,464.0
Deucravacitinib,P29597,21.239999999999995,0,2.718,-2.718,1.0
Deucravacitinib,P30530,17.150000000000006,0,0.578,-0.578,217.0
Deucravacitinib,P31749,10.75,0,0.349,-0.349,276.0
Deucravacitinib,P31751,5.575000000000003,0,0.527,-0.527,232.0
Deucravacitinib,P32298,0.0,0,0.558,-0.558,222.0
Deucravacitinib,P34947,0.0,0,0.933,-0.933,113.0
Deucravacitinib,P35557,9.174999999999997,0,-1.14,1.14,496.0
Deucravacitinib,P35626,2.844999999999999,0,0.561,-0.561,221.0
Deucravacitinib,P35916,66.83500000000001,1,0.385,-0.385,269.0
Deucravacitinib,P35968,20.455,0,0.823,-0.823,143.0
Deucravacitinib,P36507,4.155000000000001,0,0.742,-0.742,166.0
Deucravacitinib,P36888,19.055000000000007,0,1.017,-1.017,93.0
Deucravacitinib,P36894,15.488,0,1.304,-1.304,32.0
Deucravacitinib,P36896,1.2849999999999966,0,1.323,-1.323,29.0
Deucravacitinib,P36897,0.0,0,1.346,-1.346,26.0
Deucravacitinib,P37023,6.769999999999996,0,-0.094,0.094,372.0
Deucravacitinib,P37173,0.0,0,-0.708,0.708,459.0
Deucravacitinib,P41240,2.055000000000007,0,0.879,-0.879,124.0
Deucravacitinib,P41279,5.215000000000003,0,0.046,-0.046,337.0
Deucravacitinib,P41743,0.625,0,0.791,-0.791,153.0
Deucravacitinib,P42345,4.159999999999997,0,1.064,-1.064,80.0
Deucravacitinib,P42679,0.0,0,0.234,-0.234,300.0
Deucravacitinib,P42680,6.599999999999994,0,0.944,-0.944,112.0
Deucravacitinib,P42681,9.724999999999994,0,0.672,-0.672,189.0
Deucravacitinib,P42684,1.2950000000000017,0,1.224,-1.224,48.0
Deucravacitinib,P42685,0.0,0,1.225,-1.225,46.0
Deucravacitinib,P43250,0.0,0,0.63,-0.63,203.0
Deucravacitinib,P43403,0.0,0,1.518,-1.518,18.0
Deucravacitinib,P43405,3.2650000000000006,0,1.589,-1.589,16.0
Deucravacitinib,P45983,4.25,0,0.977,-0.977,103.0
Deucravacitinib,P45984,0.01999999999999602,0,0.956,-0.956,109.0
Deucravacitinib,P45985,3.1899999999999977,0,0.667,-0.667,191.0
Deucravacitinib,P46734,0.0,0,0.816,-0.816,144.0
Deucravacitinib,P48729,0.0,0,1.249,-1.249,42.0
Deucravacitinib,P48730,5.030000000000001,0,0.856,-0.856,132.0
Deucravacitinib,P49137,0.0,0,0.795,-0.795,150.0
Deucravacitinib,P49674,3.4399999999999977,0,1.175,-1.175,60.0
Deucravacitinib,P49760,7.010000000000005,0,0.215,-0.215,304.0
Deucravacitinib,P49761,5.299999999999997,0,0.619,-0.619,205.0
Deucravacitinib,P49840,22.845,0,1.124,-1.124,69.0
Deucravacitinib,P49841,74.955,1,1.825,-1.825,7.0
Deucravacitinib,P50613,0.0,0,-0.262,0.262,405.0
Deucravacitinib,P50750,5.894999999999996,0,-0.376,0.376,420.0
Deucravacitinib,P51451,29.635000000000005,0,1.068,-1.068,78.0
Deucravacitinib,P51617,0.0,0,1.361,-1.361,25.0
Deucravacitinib,P51812,6.939999999999998,0,0.638,-0.638,201.0
Deucravacitinib,P51813,10.515,0,1.105,-1.105,73.0
Deucravacitinib,P51817,2.8599999999999994,0,-0.883,0.883,471.0
Deucravacitinib,P51955,6.890000000000001,0,0.66,-0.66,194.0
Deucravacitinib,P51956,13.245000000000005,0,0.143,-0.143,319.0
Deucravacitinib,P51957,4.204999999999998,0,-0.214,0.214,396.0
Deucravacitinib,P52333,13.534999999999997,0,2.321,-2.321,2.0
Deucravacitinib,P52564,0.0,0,0.68,-0.68,184.0
Deucravacitinib,P53350,0.0,0,1.493,-1.493,20.0
Deucravacitinib,P53355,1.980000000000004,0,-0.188,0.188,392.0
Deucravacitinib,P53667,7.795000000000002,0,0.689,-0.689,181.0
Deucravacitinib,P53671,0.0,0,-0.126,0.126,379.0
Deucravacitinib,P53778,1.1550000000000011,0,0.212,-0.212,305.0
Deucravacitinib,P53779,0.0,0,0.848,-0.848,137.0
Deucravacitinib,P54646,6.855000000000004,0,-0.336,0.336,411.0
Deucravacitinib,P54753,0.0,0,0.115,-0.115,327.0
Deucravacitinib,P54756,0.0,0,-0.002,0.002,349.0
Deucravacitinib,P54760,29.090000000000003,0,-0.013,0.013,352.0
Deucravacitinib,P54762,13.334999999999994,0,0.816,-0.816,145.0
Deucravacitinib,P54764,9.814999999999998,0,0.737,-0.737,167.0
Deucravacitinib,P57059,2.355000000000004,0,-0.236,0.236,399.0
Deucravacitinib,P57078,0.0,0,0.686,-0.686,183.0
Deucravacitinib,P68400,1.1099999999999994,0,0.591,-0.591,215.0
Deucravacitinib,P78362,0.0,0,-0.064,0.064,363.0
Deucravacitinib,P78368,7.340000000000003,0,-0.396,0.396,422.0
Deucravacitinib,P80192,0.0,0,-0.541,0.541,442.0
Deucravacitinib,Q00526,12.700000000000003,0,0.005,-0.005,347.0
Deucravacitinib,Q00534,3.0150000000000006,0,0.505,-0.505,237.0
Deucravacitinib,Q00535,0.0,0,-0.201,0.201,394.0
Deucravacitinib,Q00536,1.4650000000000034,0,0.697,-0.697,178.0
Deucravacitinib,Q00537,0.0,0,0.419,-0.419,260.0
Deucravacitinib,Q02156,4.394999999999996,0,-0.002,0.002,348.0
Deucravacitinib,Q02750,3.9350000000000023,0,1.04,-1.04,87.0
Deucravacitinib,Q02763,0.15500000000000114,0,-0.274,0.274,407.0
Deucravacitinib,Q02779,7.489999999999995,0,0.733,-0.733,168.0
Deucravacitinib,Q04759,6.560000000000002,0,0.407,-0.407,268.0
Deucravacitinib,Q04771,5.1200000000000045,0,0.651,-0.651,196.0
Deucravacitinib,Q04912,4.439999999999998,0,0.795,-0.795,149.0
Deucravacitinib,Q05397,1.6949999999999932,0,0.969,-0.969,105.0
Deucravacitinib,Q05513,5.545000000000002,0,-0.144,0.144,381.0
Deucravacitinib,Q05655,0.0,0,-0.91,0.91,475.0
Deucravacitinib,Q06187,2.0,0,1.263,-1.263,37.0
Deucravacitinib,Q06418,42.015,0,0.723,-0.723,171.0
Deucravacitinib,Q07002,4.439999999999998,0,0.847,-0.847,138.0
Deucravacitinib,Q07912,0.0,0,0.97,-0.97,104.0
Deucravacitinib,Q08345,44.79,0,0.853,-0.853,135.0
Deucravacitinib,Q08881,0.0,0,1.159,-1.159,63.0
Deucravacitinib,Q09013,3.094999999999999,0,0.465,-0.465,245.0
Deucravacitinib,Q12866,10.814999999999998,0,1.037,-1.037,88.0
Deucravacitinib,Q13043,31.599999999999994,0,1.283,-1.283,35.0
Deucravacitinib,Q13131,12.61,0,-0.417,0.417,423.0
Deucravacitinib,Q13153,0.7099999999999937,0,0.859,-0.859,129.0
Deucravacitinib,Q13163,3.1400000000000006,0,-0.22,0.22,397.0
Deucravacitinib,Q13164,5.215000000000003,0,-0.505,0.505,436.0
Deucravacitinib,Q13177,3.5999999999999943,0,0.535,-0.535,230.0
Deucravacitinib,Q13188,32.16,0,1.207,-1.207,51.0
Deucravacitinib,Q13233,7.670000000000002,0,0.408,-0.408,265.0
Deucravacitinib,Q13237,0.0,0,0.18,-0.18,309.0
Deucravacitinib,Q13464,4.105000000000004,0,0.697,-0.697,179.0
Deucravacitinib,Q13470,0.0,0,1.58,-1.58,17.0
Deucravacitinib,Q13554,0.11499999999999488,0,0.152,-0.152,316.0
Deucravacitinib,Q13555,0.0,0,0.349,-0.349,274.0
Deucravacitinib,Q13557,8.525000000000006,0,0.326,-0.326,277.0
Deucravacitinib,Q13627,7.209999999999994,0,0.79,-0.79,154.0
Deucravacitinib,Q13873,60.795,1,1.068,-1.068,79.0
Deucravacitinib,Q13882,8.224999999999994,0,1.106,-1.106,72.0
Deucravacitinib,Q13976,0.0,0,0.085,-0.085,333.0
Deucravacitinib,Q14012,2.3100000000000023,0,0.098,-0.098,331.0
Deucravacitinib,Q14164,4.364999999999995,0,1.013,-1.013,94.0
Deucravacitinib,Q14289,12.129999999999995,0,1.108,-1.108,71.0
Deucravacitinib,Q14680,9.765,0,0.64,-0.64,199.0
Deucravacitinib,Q15139,13.385000000000005,0,1.818,-1.818,9.0
Deucravacitinib,Q15208,4.894999999999996,0,-0.272,0.272,406.0
Deucravacitinib,Q15303,0.6550000000000011,0,1.42,-1.42,22.0
Deucravacitinib,Q15349,21.724999999999994,0,0.115,-0.115,328.0
Deucravacitinib,Q15375,0.0,0,0.182,-0.182,308.0
Deucravacitinib,Q15418,14.674999999999997,0,0.157,-0.157,312.0
Deucravacitinib,Q15569,0.0,0,0.636,-0.636,202.0
Deucravacitinib,Q15746,0.0,0,0.665,-0.665,192.0
Deucravacitinib,Q15759,0.0,0,0.768,-0.768,160.0
Deucravacitinib,Q15831,6.790000000000006,0,0.925,-0.925,114.0
Deucravacitinib,Q15835,0.0,0,0.496,-0.496,241.0
Deucravacitinib,Q16288,38.085,0,0.6,-0.6,213.0
Deucravacitinib,Q16512,2.844999999999999,0,0.314,-0.314,280.0
Deucravacitinib,Q16513,0.0,0,0.857,-0.857,131.0
Deucravacitinib,Q16539,0.0,0,1.18,-1.18,59.0
Deucravacitinib,Q16566,0.0,0,-0.88,0.88,470.0
Deucravacitinib,Q16584,14.745000000000005,0,-0.387,0.387,421.0
Deucravacitinib,Q16620,7.515000000000001,0,0.811,-0.811,146.0
Deucravacitinib,Q16644,5.905000000000001,0,0.661,-0.661,193.0
Deucravacitinib,Q16816,5.150000000000006,0,1.13,-1.13,68.0
Deucravacitinib,Q16832,28.034999999999997,0,0.116,-0.116,325.0
Deucravacitinib,Q32MK0,5.579999999999998,0,0.766,-0.766,162.0
Deucravacitinib,Q52WX2,0.7549999999999955,0,-0.156,0.156,383.0
Deucravacitinib,Q5S007,2.625,0,1.051,-1.051,84.0
Deucravacitinib,Q5TCX8,0.0,0,-0.164,0.164,386.0
Deucravacitinib,Q5TCY1,0.0,0,0.984,-0.984,101.0
Deucravacitinib,Q5VT25,12.435000000000002,0,-0.65,0.65,452.0
Deucravacitinib,Q6DT37,28.180000000000007,0,-1.335,1.335,521.0
Deucravacitinib,Q6IQ55,6.170000000000002,0,0.21,-0.21,306.0
Deucravacitinib,Q6P2M8,9.155000000000001,0,0.53,-0.53,231.0
Deucravacitinib,Q6P3R8,5.355000000000004,0,0.168,-0.168,310.0
Deucravacitinib,Q6P5Z2,5.114999999999995,0,-0.05,0.05,358.0
Deucravacitinib,Q6PHR2,13.590000000000003,0,1.339,-1.339,27.0
Deucravacitinib,Q6VAB6,5.325000000000003,0,-0.894,0.894,472.0
Deucravacitinib,Q6XUX3,15.545000000000002,0,-0.067,0.067,364.0
Deucravacitinib,Q76MJ5,8.825000000000003,0,1.292,-1.292,34.0
Deucravacitinib,Q7KZI7,3.6599999999999966,0,0.605,-0.605,211.0
Deucravacitinib,Q7L7X3,4.670000000000002,0,-0.509,0.509,438.0
Deucravacitinib,Q86UE8,0.0,0,0.418,-0.418,261.0
Deucravacitinib,Q86UX6,0.0,0,0.962,-0.962,108.0
Deucravacitinib,Q86V86,0.01999999999999602,0,0.155,-0.155,314.0
Deucravacitinib,Q86Y07,7.984999999999999,0,0.967,-0.967,106.0
Deucravacitinib,Q86YV6,6.784999999999997,0,0.407,-0.407,267.0
Deucravacitinib,Q86Z02,0.0,0,0.719,-0.719,172.0
Deucravacitinib,Q8IU85,7.030000000000001,0,0.624,-0.624,204.0
Deucravacitinib,Q8IVH8,20.599999999999994,0,0.562,-0.562,220.0
Deucravacitinib,Q8IW41,6.310000000000002,0,1.204,-1.204,52.0
Deucravacitinib,Q8IWQ3,0.0,0,-0.439,0.439,428.0
Deucravacitinib,Q8IYT8,3.1899999999999977,0,0.906,-0.906,118.0
Deucravacitinib,Q8N4C8,24.534999999999997,0,1.052,-1.052,83.0
Deucravacitinib,Q8N568,0.0,0,-1.054,1.054,486.0
Deucravacitinib,Q8N5S9,0.0,0,1.609,-1.609,13.0
Deucravacitinib,Q8N752,0.0,0,0.507,-0.507,235.0
Deucravacitinib,Q8NE63,5.375,0,0.236,-0.236,298.0
Deucravacitinib,Q8NEV4,10.954999999999998,0,0.83,-0.83,140.0
Deucravacitinib,Q8NG66,0.0,0,-0.04,0.04,357.0
Deucravacitinib,Q8TD08,0.0,0,-0.185,0.185,391.0
Deucravacitinib,Q8TD19,3.2650000000000006,0,-0.176,0.176,389.0
Deucravacitinib,Q8TDC3,0.0,0,-0.719,0.719,461.0
Deucravacitinib,Q8TDX7,11.920000000000002,0,0.252,-0.252,294.0
Deucravacitinib,Q8TF76,0.0,0,-0.686,0.686,456.0
Deucravacitinib,Q8WTQ7,12.819999999999993,0,-0.105,0.105,377.0
Deucravacitinib,Q8WXR4,0.9500000000000028,0,0.409,-0.409,264.0
Deucravacitinib,Q92630,5.034999999999997,0,0.888,-0.888,122.0
Deucravacitinib,Q92918,63.99,1,1.147,-1.147,65.0
Deucravacitinib,Q96BR1,0.0,0,-0.584,0.584,447.0
Deucravacitinib,Q96GD4,3.5600000000000023,0,0.901,-0.901,119.0
Deucravacitinib,Q96GX5,0.0,0,-0.073,0.073,367.0
Deucravacitinib,Q96KB5,10.079999999999998,0,-0.03,0.03,354.0
Deucravacitinib,Q96L34,11.155000000000001,0,0.824,-0.824,142.0
Deucravacitinib,Q96NX5,0.0,0,1.022,-1.022,92.0
Deucravacitinib,Q96PF2,4.239999999999995,0,0.797,-0.797,148.0
Deucravacitinib,Q96PN8,0.0,0,0.324,-0.324,278.0
Deucravacitinib,Q96PY6,5.704999999999998,0,-0.067,0.067,365.0
Deucravacitinib,Q96Q40,6.224999999999994,0,0.373,-0.373,273.0
Deucravacitinib,Q96QT4,2.9350000000000023,0,-0.924,0.924,479.0
Deucravacitinib,Q96RG2,3.344999999999999,0,0.052,-0.052,336.0
Deucravacitinib,Q96RR4,0.894999999999996,0,1.268,-1.268,36.0
Deucravacitinib,Q96S53,0.0,0,-0.077,0.077,369.0
Deucravacitinib,Q96SB4,5.079999999999998,0,0.022,-0.022,345.0
Deucravacitinib,Q99683,19.495000000000005,0,1.643,-1.643,12.0
Deucravacitinib,Q99759,7.209999999999994,0,1.89,-1.89,4.0
Deucravacitinib,Q99986,0.0,0,-0.97,0.97,481.0
Deucravacitinib,Q9BQI3,15.209999999999994,0,0.895,-0.895,120.0
Deucravacitinib,Q9BUB5,0.0,0,0.673,-0.673,187.0
Deucravacitinib,Q9BXA6,0.0,0,0.257,-0.257,293.0
Deucravacitinib,Q9BXA7,0.2750000000000057,0,0.281,-0.281,288.0
Deucravacitinib,Q9BYP7,0.0,0,0.452,-0.452,248.0
Deucravacitinib,Q9BYT3,9.015,0,0.607,-0.607,209.0
Deucravacitinib,Q9BZL6,0.0,0,1.161,-1.161,62.0
Deucravacitinib,Q9H093,3.0600000000000023,0,0.509,-0.509,234.0
Deucravacitinib,Q9H0K1,4.915000000000006,0,0.67,-0.67,190.0
Deucravacitinib,Q9H1R3,2.2650000000000006,0,0.023,-0.023,344.0
Deucravacitinib,Q9H2K8,2.5400000000000063,0,-0.364,0.364,416.0
Deucravacitinib,Q9H2X6,0.0,0,0.908,-0.908,117.0
Deucravacitinib,Q9H3Y6,11.644999999999996,0,0.3,-0.3,284.0
Deucravacitinib,Q9H422,1.355000000000004,0,0.995,-0.995,99.0
Deucravacitinib,Q9H4A3,0.0,0,0.187,-0.187,307.0
Deucravacitinib,Q9H4B4,0.0,0,0.504,-0.504,238.0
Deucravacitinib,Q9HAZ1,24.084999999999994,0,-0.284,0.284,409.0
Deucravacitinib,Q9HBH9,0.0,0,0.43,-0.43,255.0
Deucravacitinib,Q9HBY8,7.644999999999996,0,0.302,-0.302,283.0
Deucravacitinib,Q9HC98,0.26500000000000057,0,0.752,-0.752,164.0
Deucravacitinib,Q9HCP0,5.640000000000001,0,0.126,-0.126,323.0
Deucravacitinib,Q9NQU5,10.864999999999995,0,-0.226,0.226,398.0
Deucravacitinib,Q9NR20,5.314999999999998,0,0.826,-0.826,141.0
Deucravacitinib,Q9NRH2,0.0,0,0.501,-0.501,240.0
Deucravacitinib,Q9NRM7,5.775000000000006,0,0.235,-0.235,299.0
Deucravacitinib,Q9NWZ3,17.060000000000002,0,2.008,-2.008,3.0
Deucravacitinib,Q9NY57,4.719999999999999,0,1.857,-1.857,5.0
Deucravacitinib,Q9NYL2,0.0,0,-0.259,0.259,403.0
Deucravacitinib,Q9NYY3,0.0,0,0.555,-0.555,223.0
Deucravacitinib,Q9NZJ5,9.599999999999994,0,0.506,-0.506,236.0
Deucravacitinib,Q9P0L2,4.219999999999999,0,0.749,-0.749,165.0
Deucravacitinib,Q9P1W9,0.0,0,-0.148,0.148,382.0
Deucravacitinib,Q9P289,0.0,0,0.408,-0.408,266.0
Deucravacitinib,Q9P2K8,2.375,0,0.772,-0.772,159.0
Deucravacitinib,Q9UBE8,0.0,0,1.117,-1.117,70.0
Deucravacitinib,Q9UBS0,0.37000000000000455,0,0.297,-0.297,285.0
Deucravacitinib,Q9UEE5,0.0,0,0.438,-0.438,252.0
Deucravacitinib,Q9UEW8,2.094999999999999,0,0.708,-0.708,175.0
Deucravacitinib,Q9UF33,14.11,0,0.687,-0.687,182.0
Deucravacitinib,Q9UHD2,26.025000000000006,0,1.254,-1.254,41.0
Deucravacitinib,Q9UIK4,4.394999999999996,0,-0.337,0.337,412.0
Deucravacitinib,Q9UK32,32.260000000000005,0,-0.437,0.437,427.0
Deucravacitinib,Q9UKE5,49.09,0,1.029,-1.029,91.0
Deucravacitinib,Q9UKI8,10.295000000000002,0,0.435,-0.435,253.0
Deucravacitinib,Q9UL54,0.9549999999999983,0,-0.101,0.101,375.0
Deucravacitinib,Q9UM73,0.0,0,1.105,-1.105,74.0
Deucravacitinib,Q9UPE1,5.435000000000002,0,-0.033,0.033,356.0
Deucravacitinib,Q9UPZ9,6.075000000000003,0,-0.51,0.51,440.0
Deucravacitinib,Q9UQB9,0.0,0,0.79,-0.79,155.0
Deucravacitinib,Q9UQM7,0.0,0,-0.25,0.25,402.0
Deucravacitinib,Q9Y243,0.0,0,0.438,-0.438,251.0
Deucravacitinib,Q9Y2H1,2.8900000000000006,0,-0.528,0.528,441.0
Deucravacitinib,Q9Y2K2,6.174999999999997,0,0.7,-0.7,177.0
Deucravacitinib,Q9Y2U5,7.435000000000002,0,1.728,-1.728,10.0
Deucravacitinib,Q9Y3S1,0.0,0,0.241,-0.241,296.0
Deucravacitinib,Q9Y463,3.0049999999999955,0,0.606,-0.606,210.0
Deucravacitinib,Q9Y4K4,2.4399999999999977,0,-1.274,1.274,512.0
Deucravacitinib,Q9Y5S2,13.825000000000003,0,0.141,-0.141,320.0
Deucravacitinib,Q9Y6E0,1.1500000000000057,0,0.677,-0.677,185.0
Deucravacitinib,Q9Y6M4,12.575000000000003,0,0.567,-0.567,219.0
Duvelisib,O00141,0.0,0,0.559,-0.559,218.0
Duvelisib,O00238,0.0,0,1.447,-1.447,21.0
Duvelisib,O00311,0.0,0,-0.064,0.064,369.0
Duvelisib,O00418,0.0,0,-0.093,0.093,376.0
Duvelisib,O00444,1.4449999999999932,0,1.047,-1.047,91.0
Duvelisib,O00506,2.969999999999999,0,1.038,-1.038,93.0
Duvelisib,O14578,14.840000000000003,0,0.832,-0.832,146.0
Duvelisib,O14733,0.0,0,0.651,-0.651,191.0
Duvelisib,O14757,8.849999999999994,0,0.841,-0.841,143.0
Duvelisib,O14920,0.625,0,0.539,-0.539,224.0
Duvelisib,O14965,2.1899999999999977,0,1.062,-1.062,86.0
Duvelisib,O15075,0.0,0,0.954,-0.954,116.0
Duvelisib,O15111,5.760000000000005,0,0.927,-0.927,123.0
Duvelisib,O15146,18.150000000000006,0,0.351,-0.351,271.0
Duvelisib,O15264,1.6550000000000011,0,0.376,-0.376,261.0
Duvelisib,O15530,15.159999999999997,0,1.166,-1.166,63.0
Duvelisib,O43293,0.5450000000000017,0,0.217,-0.217,311.0
Duvelisib,O43318,3.950000000000003,0,1.133,-1.133,71.0
Duvelisib,O43353,0.0,0,0.618,-0.618,205.0
Duvelisib,O43781,0.0,0,1.103,-1.103,76.0
Duvelisib,O60285,2.4399999999999977,0,0.416,-0.416,252.0
Duvelisib,O60674,0.0,0,1.608,-1.608,8.0
Duvelisib,O75116,3.405000000000001,0,0.331,-0.331,276.0
Duvelisib,O75385,0.0,0,0.906,-0.906,129.0
Duvelisib,O75460,0.5250000000000057,0,-0.076,0.076,372.0
Duvelisib,O75582,0.0,0,0.171,-0.171,321.0
Duvelisib,O75676,0.0,0,-0.063,0.063,368.0
Duvelisib,O75716,0.0,0,-0.111,0.111,379.0
Duvelisib,O75914,0.0,0,1.208,-1.208,51.0
Duvelisib,O94804,2.3799999999999955,0,0.259,-0.259,297.0
Duvelisib,O94806,11.254999999999995,0,1.256,-1.256,41.0
Duvelisib,O94921,0.0,0,1.158,-1.158,64.0
Duvelisib,O95382,4.0049999999999955,0,1.716,-1.716,4.0
Duvelisib,O95747,0.0,0,0.746,-0.746,168.0
Duvelisib,O95819,0.0,0,0.816,-0.816,150.0
Duvelisib,O95835,0.45999999999999375,0,0.281,-0.281,289.0
Duvelisib,O96013,0.0,0,0.243,-0.243,303.0
Duvelisib,O96017,0.0,0,0.965,-0.965,110.0
Duvelisib,P00519,7.989999999999995,0,0.418,-0.418,250.0
Duvelisib,P00533,6.459999999999994,0,0.355,-0.355,269.0
Duvelisib,P04049,6.769999999999996,0,-0.287,0.287,412.0
Duvelisib,P04626,0.0,0,-0.453,0.453,435.0
Duvelisib,P04629,3.405000000000001,0,1.122,-1.122,74.0
Duvelisib,P05129,0.0,0,0.915,-0.915,125.0
Duvelisib,P05771,8.435000000000002,0,0.699,-0.699,180.0
Duvelisib,P06213,0.0,0,0.599,-0.599,208.0
Duvelisib,P06239,0.0,0,0.971,-0.971,109.0
Duvelisib,P06241,10.075000000000003,0,1.029,-1.029,95.0
Duvelisib,P06493,2.644999999999996,0,1.273,-1.273,38.0
Duvelisib,P07332,0.0,0,-0.027,0.027,360.0
Duvelisib,P07333,0.0,0,0.83,-0.83,147.0
Duvelisib,P07947,2.030000000000001,0,-0.291,0.291,415.0
Duvelisib,P07948,21.659999999999997,0,1.025,-1.025,100.0
Duvelisib,P07949,0.0,0,1.017,-1.017,103.0
Duvelisib,P08069,8.305000000000007,0,1.288,-1.288,36.0
Duvelisib,P08581,0.0,0,0.728,-0.728,172.0
Duvelisib,P08631,0.0,0,0.145,-0.145,326.0
Duvelisib,P08922,16.485,0,0.208,-0.208,313.0
Duvelisib,P09619,0.0,0,0.122,-0.122,328.0
Duvelisib,P09769,12.670000000000002,0,0.864,-0.864,137.0
Duvelisib,P10398,0.0,0,-0.301,0.301,416.0
Duvelisib,P10721,3.0999999999999943,0,0.623,-0.623,202.0
Duvelisib,P11309,0.0,0,1.398,-1.398,25.0
Duvelisib,P11362,8.844999999999999,0,0.659,-0.659,186.0
Duvelisib,P11802,13.219999999999999,0,1.052,-1.052,88.0
Duvelisib,P12931,0.0,0,0.806,-0.806,152.0
Duvelisib,P14616,5.959999999999994,0,0.908,-0.908,128.0
Duvelisib,P15056,7.010000000000005,0,-0.291,0.291,414.0
Duvelisib,P15735,6.984999999999999,0,0.799,-0.799,154.0
Duvelisib,P16234,0.0,0,0.15,-0.15,324.0
Duvelisib,P16591,4.334999999999994,0,0.848,-0.848,142.0
Duvelisib,P17252,3.25,0,1.127,-1.127,73.0
Duvelisib,P17612,3.125,0,1.204,-1.204,54.0
Duvelisib,P17948,4.159999999999997,0,0.326,-0.326,277.0
Duvelisib,P19525,0.0,0,0.903,-0.903,131.0
Duvelisib,P19784,0.0,0,0.758,-0.758,165.0
Duvelisib,P20794,10.209999999999994,0,0.702,-0.702,178.0
Duvelisib,P21127,0.0,0,0.578,-0.578,215.0
Duvelisib,P21709,0.0,0,0.312,-0.312,281.0
Duvelisib,P21802,2.819999999999993,0,0.772,-0.772,162.0
Duvelisib,P22455,11.174999999999997,0,0.905,-0.905,130.0
Duvelisib,P22607,0.0,0,0.629,-0.629,198.0
Duvelisib,P22612,0.0,0,0.403,-0.403,255.0
Duvelisib,P22694,0.0,0,-0.047,0.047,365.0
Duvelisib,P23443,0.0,0,0.858,-0.858,139.0
Duvelisib,P23458,4.295000000000002,0,1.058,-1.058,87.0
Duvelisib,P24723,0.0,0,-0.398,0.398,425.0
Duvelisib,P24941,18.159999999999997,0,1.406,-1.406,24.0
Duvelisib,P25098,1.4950000000000045,0,0.556,-0.556,219.0
Duvelisib,P27361,2.469999999999999,0,0.481,-0.481,235.0
Duvelisib,P27448,0.7150000000000034,0,1.484,-1.484,15.0
Duvelisib,P28482,0.0,0,0.601,-0.601,207.0
Duvelisib,P29317,4.844999999999999,0,0.756,-0.756,166.0
Duvelisib,P29320,6.8799999999999955,0,0.71,-0.71,176.0
Duvelisib,P29322,0.0,0,0.198,-0.198,314.0
Duvelisib,P29323,1.5,0,0.354,-0.354,270.0
Duvelisib,P29376,6.605000000000004,0,-1.067,1.067,488.0
Duvelisib,P29597,1.0349999999999966,0,1.72,-1.72,3.0
Duvelisib,P30291,11.579999999999998,0,0.077,-0.077,342.0
Duvelisib,P30530,0.34499999999999886,0,0.415,-0.415,253.0
Duvelisib,P31749,4.364999999999995,0,1.213,-1.213,48.0
Duvelisib,P31751,2.555000000000007,0,1.256,-1.256,40.0
Duvelisib,P32298,0.1599999999999966,0,0.272,-0.272,291.0
Duvelisib,P34947,0.0,0,0.21,-0.21,312.0
Duvelisib,P35557,8.480000000000004,0,-1.16,1.16,496.0
Duvelisib,P35626,0.0,0,0.256,-0.256,299.0
Duvelisib,P35916,2.049999999999997,0,-0.263,0.263,404.0
Duvelisib,P35968,0.0,0,0.182,-0.182,319.0
Duvelisib,P36507,1.5600000000000023,0,1.307,-1.307,34.0
Duvelisib,P36888,0.0,0,1.025,-1.025,101.0
Duvelisib,P36894,2.444999999999993,0,1.29,-1.29,35.0
Duvelisib,P36896,0.0,0,1.182,-1.182,59.0
Duvelisib,P36897,4.430000000000007,0,1.198,-1.198,56.0
Duvelisib,P37023,6.204999999999998,0,0.774,-0.774,161.0
Duvelisib,P37173,0.0,0,0.222,-0.222,309.0
Duvelisib,P41240,0.0,0,1.077,-1.077,80.0
Duvelisib,P41279,0.0,0,0.468,-0.468,238.0
Duvelisib,P41743,4.155000000000001,0,1.385,-1.385,27.0
Duvelisib,P42345,0.0,0,0.88,-0.88,134.0
Duvelisib,P42679,6.200000000000003,0,-0.036,0.036,362.0
